Po0tal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,0ep,Oct,Nov,Dec,X,Y
486397,230.6,163.6,178,238,212.2,241.5,213.4,262.1,239.9,218.7,248.9,200.6,41822.4633,33709.3335
455708,0,0,0,0,0,0,0,0,0,0,0,0,38106.5116,33709.3582
417086,0,0,0,0,0,0,0,0,0,0,0,0,36494.1219,33709.8042
416883,260.1,320,379.1,409.7,368.5,355.4,443.2,370.6,360.8,424.6,398.5,381.7,36735.1356,33710.9665
455710,0,0,0,0,0,0,0,0,0,0,0,0,38104.3142,33713.083
469360,712.2,330.9,472.3,776.5,621.2,857.3,691.6,749.7,709.7,650.9,904.8,602.9,41518.2939,33714.6271
259555,585.7,430.9,545.2,783.9,652.6,698.6,649.1,705.3,694,657,724.1,490.2,26692.0033,33717.6014
469566,587.1,436.7,517.1,714.5,602.4,808.4,704,899.4,752.2,653.4,724.9,556.5,41424.7253,33718.2312
455711,0,0,0,0,0,0,0,0,0,0,0,0,38100.9456,33721.4701
416826,365.1,458.7,449.4,491.8,649,562.8,629.2,567.7,506.5,560.1,656.5,586.7,36795.2214,33723.3466
268380,0,0,0,0,0,0,0,0,0,0,0,0,23534.202,33725.3122
266625,709.5,566.5,567,698.3,676.3,775.1,702.4,696.9,819,673.1,757.8,643.3,25636.26,33726.8733
329928,441.9,575.2,423.3,502,710.4,535.1,477.8,588.4,585.3,580.5,691,654.3,30137.6078,33727.6833
268616,"1,191.70",797.3,884,"1,035.00","1,026.00","1,123.70","1,040.30","1,030.00","1,213.70",901.7,"1,074.70","1,079.00",23637.3653,33730.6645
268618,609,0,"1,385.00","1,062.70",978.3,"1,076.00",994,445.7,844,"1,067.70",971,868,23637.3653,33730.6645
268620,"1,551.30","1,210.70","1,130.00","1,274.30","1,285.30","1,520.70","1,357.30","1,120.00","1,452.30","1,797.70","1,650.70","1,086.70",23637.3653,33730.6645
268622,"1,118.70",704.3,810.3,953,942.7,836.7,861,"1,385.30","1,316.70","1,084.30","1,219.70","1,029.30",23637.3653,33730.6645
268624,820.3,599.3,631,850,792,"1,136.70",933.3,954,"1,106.70","1,202.30","1,173.00","1,058.30",23637.3653,33730.6645
268685,388.5,284.9,295.4,350.7,346.1,408.3,350.6,347.9,482.9,403.1,419.6,330.3,23637.3653,33730.6645
455713,0,0,0,0,0,0,0,0,0,0,0,0,38095.7954,33731.1471
455714,0,0,0,0,0,0,0,0,0,0,0,0,38093.9738,33737.0609
268382,0,0,0,0,0,0,0,0,0,0,0,0,23548.4294,33737.2678
307690,-,-,-,-,0,0.1,21.2,38.2,146.9,169.5,155.6,198.8,28899.2961,33740.3641
329694,0,0,0,0,0,0,0,0,0,0,0,0,30223.1703,33742.6749
455715,0,0,0,0,0,0,0,0,0,0,0,0,38090.6889,33743.5161
467171,610.1,498.7,444.4,599.5,553.2,647.9,581.1,633,587.5,666.9,637.9,524.3,41019.7267,33744.5176
329690,0,0,0,0,0,0,0,0,0,0,0,0,30200.3573,33746.3251
469567,485.8,374.5,454.8,639.3,574.9,637,562,628,591.4,556.6,626.3,420.9,41402.3523,33749.1965
268977,-,0,-,-,-,-,-,-,-,-,-,-,25586.2228,33749.3636
329700,0,0,0,0,0,0,0,0,0,0,0,0,30235.1702,33751.0283
469569,656.9,372.6,557.1,778.1,692.2,819.3,728,796.4,737.7,865.2,869.5,607.8,41479.2228,33751.9201
309031,451.7,652.9,960.1,830.4,936.9,896.8,954.7,935.6,"1,072.60","1,340.30",957.6,993.3,28069.9403,33752.4306
329698,0,0,0,0,0,0,0,0,0,0,0,487.3,30229.7875,33752.5541
486398,227.6,208.3,204.9,262.4,234.5,244.1,213.4,252.6,254.6,246.7,285.7,197.7,41865.0022,33752.9484
469568,541.2,391.8,465.8,626.4,573.8,668.5,601,571.9,559.8,566.9,617.9,474,41439.4519,33753.7702
329692,0,0,0,0,0,0,0,0,0,0,0,0,30200.336,33754.1536
455717,0,0,0,0,0,0,0,0,0,0,0,0,38085.5442,33754.5276
309926,0,0,0,0,0,0,0,0,0,0,0,0,28309.5173,33754.6954
486442,663.8,475.2,520.9,662.4,650.7,749.2,698.7,680.5,665.4,714.1,739.5,535.9,41601.5543,33755.3067
268908,617.9,484.8,506.8,647.5,535.7,777.6,648.1,478.3,685.1,697,771.9,600.5,25548.0639,33755.5691
455718,0,0,0,0,0,0,0,0,0,0,0,0,38084.8552,33760.3542
469298,789.6,701.6,693.7,990.7,853.6,909,872.7,948,932.2,781.2,"1,072.30",722.7,40392.4424,33760.6842
268364,0,0,0,0,0,344,0,0,0,0,0,0,23574.9683,33762.0146
329929,436.8,522.7,370.2,455,635.1,496.5,514,566.3,512.4,541.2,617.3,569.4,30097.9827,33764.2006
268365,0,0,0,0,0,0,0,0,0,0,0,0,23583.5085,33766.3183
129041,0,0,0,0,0,0,0,0,0,0,0,0,19544.5599,33768.1399
416953,386.8,514,556.6,585.7,713,660.1,759.9,634.2,543.4,581.5,663.8,602.6,36599.858,33769.7797
268366,0,0,0,0,0,0,0,0,0,0,0,0,23590.906,33770.1912
419170,0,0,0,0,0,0,0,0,0,0,0,0,36061.5667,33772.8488
268367,0,0,0,0,0,0,0,0,0,0,0,0,23599.1159,33775.9676
486356,626.2,486,511.9,683.8,631.3,677.6,697.5,652.7,626.9,729.2,744.6,567.1,41939.6343,33779.6189
416827,335,443.3,375.7,418.8,618.3,534.1,643.4,595.4,518.1,595,693.3,626.9,36784.5272,33781.1197
266621,557.4,420.8,447.4,552.5,542.4,594.1,553,631,707.1,575.7,651.6,602.9,25685.5682,33782.4369
416828,224.3,313,270,287.4,435.8,376.3,419.2,372.1,406.6,417.6,440.6,416.4,36737.7143,33782.6674
416331,0,0,0,0,0,0,0,0,0,0,0,0,37396.0301,33785.5488
329707,0,0,0,0,0,0,0,0,0,0,0,0,30198.4523,33787.185
329701,-,-,-,-,-,-,-,0,0,12.8,106.1,219,30227.5306,33788.3351
416329,0,0,0,0,0,0,0,0,0,0,0,0,37402.9516,33792.1161
466671,414.9,359.9,351.4,533.1,397.8,374.5,413.7,475.9,432.8,438.3,461.8,457.3,40664.3817,33792.6135
417104,390.8,447.4,468.8,525.8,615.5,605.6,719.9,657.6,543.4,624.6,805.7,709.5,36461.8502,33794.1932
416327,0,0,0,0,0,0,0,0,0,0,0,0,37408.0274,33797.2882
269443,0,0,0,0,0,0,0,0,0,0,0,0,25254.4551,33800.2479
416324,0,0,0,0,0,0,0,0,0,0,0,0,37419.8898,33808.5963
416322,0,0,0,0,0,0,0,0,0,0,0,0,37427.1377,33814.2568
279295,0,0,0,0,0,0,0,0,0,0,0,0,22787.5809,33816.3977
329714,-,-,0,0,37.4,102.1,172.4,215.6,267.6,252.4,241.9,242.7,30212.5668,33820.323
416320,0,0,0,0,0,0,0,0,0,0,0,0,37432.2188,33820.5404
468478,0,0,0,0,0,0,0,0,0,0,0,0,40647.4231,33820.5714
329950,0,0,0,0,0,0,0,0,0,0,0,0,30097.8369,33822.1108
417117,0,0,0,0,0,0,0,0,0,0,0,0,36394.1796,33823.0475
467887,0,0,0,0,0,0,0,0,0,0,0,0,41062.9694,33824.1981
279225,711.3,606.3,585.7,"1,104.00",903.3,"1,213.30","1,024.30",450.7,864.7,492.3,622.8,301.3,22418.7521,33824.8076
279226,601,415.3,451.7,731.7,632.3,438,517.7,761,749.7,393,580.3,735.7,22418.7521,33824.8076
279227,618.3,495,495,743,661.7,549.7,586,527,652.3,614,643,592.3,22418.7521,33824.8076
279228,"1,074.30",400.7,655.3,"1,371.30","1,083.30",0,799.3,"1,677.70","1,452.00",0,801.3,"1,631.00",22418.7521,33824.8076
416318,0,0,0,0,0,0,0,0,0,0,0,0,37439.1932,33826.1518
128949,0,0,0,0,0,0,0,0,0,0,0,0,19332.3486,33826.3697
416851,322.7,398.6,297.9,360.8,559.4,451.5,550.2,525,498.3,528.8,531.3,454.2,36671.5122,33826.5263
468481,0,0,0,0,0,0,0,0,0,0,0,0,40664.4933,33826.8228
297722,383.8,469.2,589.4,537.1,712.2,665.6,709.7,710.1,638,663.7,638.3,733.1,26918.1768,33830.4787
329949,451.9,565.1,450.1,520.5,727.4,586.3,657.8,733.9,701.7,666.4,730,694.2,30054.001,33830.4807
308614,301.9,364.9,423.3,374.8,480,380.7,359.3,421.8,520.3,472.6,494.4,550.1,28975.7589,33830.6044
417118,0,0,0,0,0,0,0,0,0,0,0,0,36398.9829,33832.8705
259595,513.3,348,452.7,770.3,591.7,545.7,559.3,617,627.3,396.3,537,299.3,25867.4495,33833.0775
416316,0,0,0,0,0,0,0,0,0,0,0,0,37445.6757,33833.2713
469296,595.5,470.6,477.4,651.9,588.8,658.6,591.7,595.7,602.5,587.6,638.3,512.7,40392.2371,33835.3171
308576,0,0,0,0,0,0,0,0,0,0,0,0,29131.2288,33835.8037
308613,454.7,565.1,406.3,301.7,448.3,403.9,752.6,487.2,429,399.3,720.2,671,28962.9607,33838.6151
468855,0,0,0,0,0,0,0,0,0,0,0,0,41445.7506,33839.7168
468493,652.3,701.5,643.8,939.3,752.5,807,819.5,918.8,827.5,826.7,"1,224.00",527,40759.9112,33843.7618
469297,782.8,634.1,664.5,789.4,718.9,840.5,747.1,841.7,835.4,759.8,891.3,624.5,40524.5678,33844.297
466670,0,0,0,0,0,0,0,0,0,0,0,0,40596.5393,33845.0433
308612,366.1,435.8,443.4,394.1,519.4,483.9,518.8,508.3,472,462.3,373.9,469.9,28976.2299,33845.1684
486364,561,461.2,456.2,634.9,591.3,619.9,564.7,602.2,587.2,602,645.9,476.8,41513.1722,33845.6167
419517,0,0,0,0,0,0,0,0,-,-,-,-,36057.4002,33846.8353
417124,0,0,0,0,0,0,0,0,0,0,0,0,36396.3466,33847.7209
309585,0,0,0,0,0,0,0,0,0,0,0,0,28859.3087,33849.8758
268510,0,0,0,0,0,0,0,0,0,0,0,0,23513.5752,33849.9848
298089,657.9,787.1,842.1,764.6,"1,003.00",932.9,978.3,970.4,"1,038.20",971.9,749.1,945.4,27119.8792,33850.3226
468495,444,495,446.3,600.3,497.5,602.3,577.8,703,610,676,632.3,498.3,40769.4133,33850.3379
328023,0,0,0,0,0,0,0,0,0,0,0,0,31332.4163,33851.9194
328024,398.3,0,0,0,0,0,0,0,0,0,0,0,31332.4163,33851.9194
309973,205.4,263,246.5,224.5,264.8,268.9,276.4,276.2,312.6,336,348.6,354.8,29653.0415,33852.1974
328152,0,0,0,0,0,0,0,0,0,0,0,0,31368.1699,33852.3087
419518,0,0,0,0,0,0,0,0,0,0,0,0,36058.0425,33852.351
308611,602.4,756.1,666.3,674.8,644,547.9,519.7,529.5,565.2,472.4,552.8,600.1,28963.4542,33852.6065
329951,561.7,796.9,507.1,641.2,"1,059.30",795.4,"1,005.20",890.6,876,945.9,693.4,486.9,30133.463,33853.2495
268387,0,0,0,0,0,0,0,0,0,0,0,0,23591.4553,33854.0429
468497,697,766.3,526.3,845.5,865.3,667,805,792,760.3,609.5,586.8,710.3,40778.4645,33856.7389
327713,0,0,0,0,0,0,0,0,0,0,0,0,30210.6962,33857.9022
309586,0,0,0,0,0,0,0,0,0,0,0,0,28859.8478,33857.9308
327715,0,0,0,0,0,0,0,806.7,488.3,0,0,0,30216.975,33858.2339
268385,0,0,0,0,0,0,0,0,0,0,0,0,23595.733,33859.0945
327717,0,0,0,570.3,"1,614.70",0,0,0,0,0,0,0,30225.2335,33859.3589
308610,576.4,638.3,572.4,465.1,982,864,831.1,919.1,615.9,544.9,834.8,849.5,28963.1154,33859.6811
327718,0,0,0,0,0,0,0,0,0,0,0,0,30231.2219,33859.8263
327720,0,0,0,0,0,0,0,0,0,0,0,0,30239.2598,33861.4668
468499,749.8,541,466,560.4,546,502.8,551,674,583.3,611.5,470,439,40786.2278,33861.7785
328025,0,0,0,0,0,0,0,0,0,0,0,0,31321.1389,33861.981
308208,453.2,572.1,570.7,569,796.8,715,766.6,714.2,756.2,655.9,645.9,683.8,29733.0716,33863.3088
268562,"1,302.30","1,135.30","1,016.30","1,253.70","1,213.30","1,007.70","1,075.00","1,403.30","1,452.70",991.3,"1,241.30","1,023.30",23740.4849,33863.9592
269574,0,0,0,0,0,0,0,0,0,0,0,0,24973.5546,33864.8037
268398,0,0,0,0,0,0,0,0,0,0,0,0,23525.8143,33864.8633
268402,0,0,0,0,0,0,0,0,0,0,0,0,23525.8143,33864.8633
469077,0,0,0,0,0,0,0,0,0,0,0,0,41407.4333,33864.9624
309587,0,0,0,0,0,0,0,0,0,0,0,0,28860.3494,33865.7216
468501,381.5,285.3,316.8,604.3,438,243,357.5,351.8,395.7,0,"1,014.70",418.3,40793.4019,33866.5501
308609,451.3,633.4,690.6,615.3,866.8,790,725,767.3,815.1,764,591.1,619.7,28963.8605,33866.6011
309513,0,0,0,0,0,0,0,0,0,0,0,0,28423.184,33867.6611
259760,594.4,726.1,630.3,744.3,989,812.7,747,903,722.2,664.3,741.7,706.3,25877.3611,33868.9467
268241,0,0,0,0,0,0,0,0,0,0,0,0,23896.0715,33870.8206
258748,435,393.2,435.4,225.6,369.4,533.2,444,557.8,534.4,0,437.3,0,25816.5009,33871.4044
468503,485,305.3,375.7,590.3,459.3,433.7,469.3,0,390.3,282.8,412.3,0,40800.3472,33871.6471
268511,0,0,0,0,0,0,0,0,0,0,0,0,23828.0077,33872.7081
309514,0,0,0,0,0,0,0,0,0,0,0,0,28424.3547,33873.0078
308608,373.1,426.1,417.6,401.3,580.7,516.1,494.9,513.8,636,564.4,625.9,676,28977.1193,33873.1548
309538,0,0,0,0,0,0,0,0,0,0,0,0,28457.2079,33873.4828
309588,0,0,0,0,0,0,0,0,0,0,0,0,28860.8755,33873.5867
416323,0,0,0,0,0,0,0,0,0,0,0,0,37482.6036,33877.1734
468505,758.5,556.3,625.3,902.8,726.3,800.5,802,926.3,823,949.3,871.8,718,40809.1495,33877.2336
259765,0,0,0,0,0,0,0,0,0,0,0,0,25847.1811,33877.5152
268513,0,0,0,0,0,0,0,0,0,0,0,0,23832.3153,33877.9114
309515,0,0,0,0,0,0,0,0,0,0,0,0,28425.6584,33879.1614
309539,0,0,0,0,0,0,0,0,0,0,0,0,28457.3437,33879.5637
328159,0,0,0,0,0,0,0,0,0,0,0,0,31364.4243,33879.7823
416982,0,0,0,0,0,0,0,0,0,0,0,0,36559.9654,33880.0733
308607,471.6,474.9,363.3,398.4,232.9,345.2,499.9,422.6,688.9,541.1,487.8,585.3,28963.7928,33880.5517
328158,0,0,0,0,0,0,0,0,0,0,0,0,31364.9943,33880.6312
268514,0,0,0,0,0,0,0,0,0,0,0,0,23836.5737,33883.0552
268528,0,0,0,0,0,0,0,0,0,0,0,0,23794.0938,33883.2763
468512,0,0,0,0,0,0,0,0,0,0,0,0,40818.7065,33883.3953
468513,0,0,0,0,0,0,0,0,0,0,0,0,40818.7065,33883.3953
468514,0,0,0,0,0,0,0,0,0,0,0,0,40818.7065,33883.3953
329727,571.9,722.1,540,661.1,856.1,710.5,741.1,788.2,662.6,727.4,798.1,734.8,30075.8351,33883.4647
468511,0,0,0,0,0,0,0,0,0,0,0,0,40818.8587,33883.5656
309516,0,0,0,0,0,0,0,0,0,0,0,0,28426.5947,33884.4885
328160,0,0,0,0,0,0,0,0,0,0,0,0,31359.4954,33885.2066
309540,0,0,0,0,0,0,0,0,0,0,0,0,28457.4744,33885.6107
129204,397.8,484.9,528.9,541,607.2,588.2,673.7,608.7,615.8,631.3,671.9,661.4,19668.8784,33885.8326
309972,693.1,797.4,644,685.3,725.7,778.5,756.5,743.1,840.6,770.5,764.3,810.9,29595.9223,33886.0561
308606,391.6,405.6,394.1,355.6,345.8,512.6,754.3,741.1,657.8,472.4,394.4,493.6,28964.0478,33887.6677
268516,0,0,0,0,0,0,0,0,0,0,0,0,23840.9344,33888.3227
328163,0,0,0,0,0,0,0,0,0,0,0,0,31353.9015,33889.7236
308563,0,0,0,0,0,0,0,0,0,0,0,0,29112.9794,33890.5938
309836,492.9,645.7,566.7,576.8,918.3,824.8,626.2,725.6,816.1,699.4,616.2,680.8,29661.5513,33891.238
309517,0,0,0,0,0,0,0,0,0,0,0,0,28428.0953,33891.3488
417026,340.3,431,456.1,466.1,583.6,533.4,587.4,553.7,415,514.2,630,489.3,36512.9075,33891.4033
309541,0,0,0,0,0,0,0,0,0,0,0,0,28457.5964,33891.6158
268525,0,0,0,0,0,0,0,0,0,0,0,0,23802.4436,33893.5383
308605,401.2,554.6,579.5,546.9,896.8,786,678,660.8,623.2,650.9,365.4,578.6,28964.8361,33894.5846
269526,825.3,596.9,632.1,842,787.8,739.3,704.1,500.8,706.4,743.1,736.3,671.4,24537.6223,33894.8243
309518,0,0,0,0,0,0,0,0,0,0,0,0,28429.0804,33896.6783
309542,0,0,0,0,0,0,0,0,0,0,0,0,28457.7136,33897.6055
268523,0,0,0,0,0,0,0,0,0,0,0,0,23806.529,33898.5592
308604,354.1,377.3,327.9,334.9,552.1,471,468.4,477.8,494.2,459.2,446.7,520.4,28978.0973,33901.1382
309519,0,0,0,0,0,0,0,0,0,0,0,0,28430.3557,33903.2758
309543,0,0,0,0,0,0,0,0,0,0,0,0,28457.8436,33903.6054
129205,305.6,387,375.8,394.7,453.5,410.8,499.4,467.7,507.4,481.7,454.2,464.3,19598.1325,33903.8567
309592,0,0,0,0,0,0,0,0,0,0,0,0,28553.629,33904.3063
309593,0,0,0,0,0,0,0,0,0,0,0,0,28567.0508,33904.5183
309591,0,0,0,0,0,0,0,0,0,0,0,0,28540.5407,33904.7361
268888,0,0,0,0,0,0,0,0,0,0,0,0,25627.2169,33904.8539
268906,731.3,465.9,606.1,798.2,767.9,814.3,897.6,845.4,935.3,750.2,885.2,800.7,25627.2169,33904.8539
309590,0,0,0,0,0,0,0,0,0,0,0,0,28527.4277,33905.6042
129203,313.4,429.6,312.4,384.6,484.6,474.2,632.3,533.7,418.7,524.7,551.6,548.2,19694.0907,33905.7675
268529,0,0,0,0,0,0,0,0,0,0,0,0,23775.1267,33905.8828
276570,"1,329.70",961,"1,108.30","1,271.70","1,170.30","1,046.70","1,202.30",866.7,"1,119.00","1,061.30","1,072.70","1,109.00",23388.8632,33906.5463
276571,555,498,509.7,643.7,567.3,709,692.3,516.3,654,768.3,700,384,23388.8632,33906.5463
276572,715,530,602.3,712.7,646.7,804.3,787,731.3,821.7,663.3,731,615.3,23388.8632,33906.5463
308603,408.3,482.9,493.3,466.9,607.8,561.1,572.8,604.3,746.8,646.1,526.3,561.4,28964.7189,33908.5985
309520,-,-,-,0,0,0,0,0,0,0,0,0,28431.3767,33908.6282
268522,0,0,0,0,0,0,0,0,0,0,0,0,23815.0049,33908.9761
269525,434.8,333.9,361.8,472.3,434.4,533.7,445.9,383.1,525.3,455.4,496.8,411.4,24580.7406,33909.5554
309544,0,0,0,0,0,0,0,0,0,0,0,0,28458.0647,33909.6324
298088,453.3,532.9,615,618.8,770.5,731.6,709.2,703.9,765.8,720.9,706.6,808.3,27157.5345,33909.7109
417137,0,0,0,0,0,0,0,0,0,0,0,0,36377.8861,33910.5672
269692,-,0,0,0,0,0,0,0,0,0,0,0,25610.7657,33911.777
309837,331,359.5,457.6,401.8,519.9,524.8,507.1,487.4,526.2,499.2,493.1,546.1,29614.1604,33913.4087
329731,420.5,498.8,433.6,458.5,531.2,462.8,467.4,513.2,545.1,504,436.3,462.4,30169.3435,33913.607
268519,0,0,0,0,0,0,0,0,0,0,0,0,23819.2129,33914.1478
309521,-,0,0,0,0,0,0,0,0,0,0,0,28432.7456,33915.379
309545,0,0,0,0,0,0,0,0,0,0,0,0,28458.2427,33915.6499
417135,0,0,0,0,0,0,0,0,0,0,0,0,36437.9827,33916.1405
129202,376.3,473.7,442.6,475.3,623.2,548.9,510.6,543.1,706.9,669.3,662.2,676.7,19653.2292,33916.5118
298090,599.2,714.3,783.3,717.2,870.6,828,709.7,717.7,878.6,763.1,834,931.1,27107.5439,33918.5429
328373,157.6,210.6,185.1,190,295.7,253.8,270.3,272.9,263.1,247.3,314.5,302.8,29970.1534,33918.615
269694,917.2,"1,087.80",980,"1,068.30","1,508.30","1,186.20","1,480.70","1,544.20","1,038.80","1,333.30","1,050.00","1,134.80",25533.4003,33919.0712
268517,0,0,0,0,0,0,0,0,0,0,0,0,23823.4038,33919.2986
309522,0,0,0,0,0,0,0,0,0,0,0,0,28433.908,33920.8867
276566,617.3,349.7,468,491,471.7,688.3,629.3,593,661.3,489.3,566,555.3,23455.0629,33921.3076
276567,862.7,640.7,732,925,815,842.7,899,"1,108.30","1,086.00",745.7,901,808,23455.165,33921.4087
276568,404,231.3,307.3,388,341.7,349.3,374.7,465.7,454.7,514.3,476.7,358,23455.165,33921.4087
276569,689.7,620.3,634,706.7,472.5,588,771,852.3,951.7,544.7,736,737.3,23455.165,33921.4087
309546,0,0,0,0,0,0,0,0,0,0,0,0,28458.4638,33921.6542
417136,0,0,0,0,0,0,0,0,0,0,0,0,36438.7134,33922.6136
329732,0,0,0,0,0,0,0,0,0,0,0,0,30157.6144,33923.3919
599541,0,0,0,0,0,0,0,0,0,0,0,0,21384.9758,33924.6715
268535,687.5,449.3,502.4,653.9,603.6,755.7,585.1,628.8,777.1,641.6,705.3,531.2,23791.5444,33926.491
309523,0,0,0,0,0,0,0,0,0,0,0,0,28435.3498,33927.5797
309547,0,0,0,0,0,0,0,0,0,0,0,0,28458.7638,33927.6757
329733,0,0,0,0,0,0,-,-,-,-,-,-,30154.4028,33928.2353
599540,0,0,0,0,0,0,0,0,0,0,0,0,21388.0337,33930.2851
418544,0,0,0,0,0,0,0,0,0,0,0,0,37197.4832,33931.7778
309524,0,0,0,0,0,0,0,0,0,0,0,0,28436.2767,33932.8398
307654,0,0,0,0,0,0,0,0,0,0,0,0,28972.6705,33933.5999
309548,0,0,0,0,0,0,0,0,0,0,0,0,28458.828,33933.6655
308537,0,0,0,0,0,0,0,0,0,0,0,0,29136.0541,33934.512
269695,307.8,425.4,493,551.7,641.8,543.9,419.6,520.7,572.7,615.9,619.6,588.3,25485.1446,33939.3989
307655,567,852.3,971,867,"1,087.30","1,078.30",788,534.7,533.3,492,465.3,326,28970.5189,33941.2318
328933,457,306.2,329.9,456.1,402,386.5,406.3,424.4,474.6,452.8,448.4,436.8,30182.4729,33941.5158
417140,0,0,0,0,0,0,0,0,0,0,0,0,36375.1503,33943.185
129206,384.8,437.6,404.1,454.8,522.2,499.7,604,514.6,538.9,557.6,495.7,535.3,19547.8597,33943.4555
329737,0,0,0,0,0,0,0,0,0,0,0,0,30140.8745,33943.836
328369,441.2,588.3,584.5,557.9,744.2,625.1,599,701,660.3,657.1,753.1,685,29991.7599,33945.2024
308214,403.3,505.9,427.5,442.9,609.7,602.5,645.7,606.3,569.7,561.7,602.2,648.6,29726.8243,33946.4761
309526,0,0,0,0,0,0,0,0,0,0,0,0,28461.8064,33947.9348
269077,0,0,0,0,0,0,0,0,0,0,0,0,25031.137,33947.9429
307656,256,457.8,602.5,450,598.7,617.3,660,638.7,725.5,612,516.7,650.3,28971.9364,33948.6683
269406,904,876,791.3,478.8,781.3,"1,074.00",898,969.5,"1,094.80",600.2,875.5,666.8,25463.589,33949.1304
328931,0,0,0,0,0,0,0,0,0,0,0,0,30203.6289,33951.4004
276562,627.7,391.3,493,522.7,499.7,617.7,606,612,658.7,533.3,586.7,579.3,23406.7326,33952.4322
276563,894.7,677.7,726,942.3,820.7,976,974.7,875,"1,000.30",901,935.3,547,23406.7326,33952.4322
276564,846.7,0,865.7,897.7,725.3,541,574,519,591.3,0,0,0,23406.7326,33952.4322
276565,367.3,423.7,383,376.3,373.7,290.7,360.3,314.3,365,0,318.7,653,23406.7326,33952.4322
328170,746.1,583.3,680.7,769.8,679.6,873.3,856.3,784.1,864.8,808.2,855.1,750.9,31397.5784,33953.1127
269601,0,0,0,0,0,0,0,0,0,0,0,0,24902.4838,33953.2151
309527,0,0,0,0,0,0,0,0,0,0,0,0,28461.8278,33954.5606
599547,0,0,0,0,0,0,0,0,0,0,0,0,21350.2554,33955.2425
307657,0,0,0,0,0,0,0,0,0,0,0,0,28974.5642,33955.5834
328930,0,0,0,0,0,0,0,0,0,0,0,0,30209.2109,33957.2144
308186,327.2,390.1,428,407.5,521.4,538.5,552.9,536.5,508.9,466.3,467.7,504.8,29898.8575,33957.5324
309528,0,0,0,0,0,0,0,0,0,0,0,0,28461.7678,33961.1277
307658,0,0,0,0,0,0,0,0,0,0,0,0,28974.1777,33963.6933
328181,0,0,0,0,0,0,0,0,0,0,0,0,31506.0151,33964.5288
279750,0,0,0,0,0,0,0,0,0,0,0,0,22468.1487,33965.0071
597088,466.2,562.2,606.2,602.3,726.1,588.2,720,730.5,693.9,704.4,786.2,677.9,20591.1523,33965.6115
599533,0,0,0,0,0,0,0,0,0,0,0,0,21404.8499,33965.8406
129201,349.3,440.8,404.1,430.5,588.4,559.9,604,557.3,692.4,647.7,647.6,656.2,19586.2597,33966.6032
309529,0,0,0,0,0,0,0,0,0,0,0,0,28461.4452,33967.632
328363,237.3,239.4,203.3,181.1,211.7,213,249,259.5,212,240.7,341,304,30014.1618,33967.6958
417145,0,0,0,0,0,0,0,0,0,0,0,0,36370.1738,33969.0306
307659,475.7,686,719.3,668.3,844,834.7,"1,038.30",936.7,863.3,870.7,723.3,864.7,28974.2226,33970.4906
599532,0,0,0,0,0,0,0,0,0,0,0,0,21408.6446,33971.0759
328923,0,0,0,0,0,0,0,0,0,0,0,0,30221.1222,33971.7771
309530,0,0,0,0,0,0,0,0,0,0,0,0,28461.0407,33974.1302
309838,-,-,-,0,14.1,30.8,96.4,135.4,242.1,228,222.1,257,29645.9387,33975.5719
469380,0,0,0,0,0,0,0,0,0,0,0,0,41335.5571,33976.7587
279751,0,0,0,0,0,0,0,0,0,0,0,0,22507.1177,33977.0612
418668,0,0,0,0,0,0,0,0,0,0,0,0,37107.0861,33977.0691
417147,0,0,0,0,0,0,0,0,0,0,0,0,36368.6666,33977.0908
307660,0,0,0,0,0,0,0,0,0,0,0,0,28976.3841,33977.6276
308215,"1,154.40","1,111.70",580.5,892.6,"1,257.40","1,069.80","1,135.10","1,130.20","1,178.30","1,174.80",890.9,"1,095.10",29757.3239,33978.0822
309568,915.1,"1,258.90","1,230.40","1,101.60","1,244.70","1,213.40","1,311.00","1,298.80","1,066.80","1,151.80","1,239.40","1,261.90",28604.4986,33978.1395
308729,493.5,573,533.3,508.3,687.4,580.7,593,626,722.9,675.6,584.5,747.9,28869.7131,33979.3321
129195,322.7,388.3,324,365.6,515.7,458.9,521.7,480.8,563.7,503.1,534.6,520.8,19469.289,33979.3747
309531,0,0,0,0,0,0,0,0,0,0,0,0,28460.708,33980.6136
328847,562,362.3,465.7,639.1,535.5,578.4,585.3,647.3,616.4,568,602,540,30151.0748,33981.1039
328919,0,0,0,0,0,0,0,0,0,0,0,0,30229.3539,33981.7233
269193,0,0,0,0,0,0,0,0,0,0,0,0,24266.9152,33984.522
328927,0,0,0,0,0,0,0,0,0,0,0,0,30182.5964,33985.1156
269029,"1,212.70",940.1,873.4,"1,273.80","1,070.20","1,197.60",929.8,861,"1,074.40","1,108.70","1,180.90",983.9,25060.8787,33985.1646
307662,0,0,0,0,0,0,0,0,0,0,0,0,28974.1056,33985.2821
269192,0,0,0,0,0,0,0,0,0,0,0,0,24272.7327,33985.8084
417151,0,0,0,0,0,0,0,0,0,0,0,0,36412.1207,33986.4176
269191,0,0,0,0,0,0,0,0,0,0,0,0,24278.5858,33987.0928
309532,0,0,0,0,0,0,0,0,0,0,0,0,28460.4447,33987.108
328917,0,0,0,0,0,0,0,0,0,0,0,0,30235.3109,33987.8309
269190,0,0,0,0,0,0,0,0,0,0,0,0,24284.4112,33988.3693
